kind_code	kind_name	prefecture	name	category	subcategory	detail_url
312	記録作成等の措置を講ずべき無形の民俗文化財	茨城県	日立風流物	風俗慣習	祭礼（信仰）	https://kunishitei.bunka.go.jp/heritage/detail/312/252
312	記録作成等の措置を講ずべき無形の民俗文化財	茨城県	真家のみたま踊	民俗芸能	風流	https://kunishitei.bunka.go.jp/heritage/detail/312/250
312	記録作成等の措置を講ずべき無形の民俗文化財	茨城県	綱火	民俗芸能	渡来芸・舞台芸	https://kunishitei.bunka.go.jp/heritage/detail/312/249
312	記録作成等の措置を講ずべき無形の民俗文化財	茨城県	那珂湊の獅子とみろく	民俗芸能	渡来芸・舞台芸	https://kunishitei.bunka.go.jp/heritage/detail/312/256
312	記録作成等の措置を講ずべき無形の民俗文化財	茨城県	金砂田楽	民俗芸能	田楽	https://kunishitei.bunka.go.jp/heritage/detail/312/248
312	記録作成等の措置を講ずべき無形の民俗文化財	茨城県	霞ケ浦の帆引網漁の技術	民俗技術	生産・生業	https://kunishitei.bunka.go.jp/heritage/detail/312/00000953
312	記録作成等の措置を講ずべき無形の民俗文化財	茨城県	鹿島の祭頭祭	民俗芸能	風流	https://kunishitei.bunka.go.jp/heritage/detail/312/253
312	記録作成等の措置を講ずべき無形の民俗文化財	茨城県	鹿島みろく	民俗芸能	風流	https://kunishitei.bunka.go.jp/heritage/detail/312/00000907
312	記録作成等の措置を講ずべき無形の民俗文化財	茨城県	龍ヶ崎の撞舞	民俗芸能	渡来芸・舞台芸	https://kunishitei.bunka.go.jp/heritage/detail/312/705
302	重要無形民俗文化財	栃木県	川俣の元服式	風俗慣習	人生・儀礼	https://kunishitei.bunka.go.jp/heritage/detail/302/34
302	重要無形民俗文化財	栃木県	烏山の山あげ行事	風俗慣習	祭礼（信仰）	https://kunishitei.bunka.go.jp/heritage/detail/302/33
302	重要無形民俗文化財	栃木県	発光路の強飯式	風俗慣習	祭礼（信仰）	https://kunishitei.bunka.go.jp/heritage/detail/302/677
302	重要無形民俗文化財	栃木県	間々田のじゃがまいた	風俗慣習	生産・生業	https://kunishitei.bunka.go.jp/heritage/detail/302/00000960
302	重要無形民俗文化財	栃木県	鹿沼今宮神社祭の屋台行事	風俗慣習	祭礼（信仰）	https://kunishitei.bunka.go.jp/heritage/detail/302/754
312	記録作成等の措置を講ずべき無形の民俗文化財	栃木県	下野の水車習俗	風俗慣習	生産・生業	https://kunishitei.bunka.go.jp/heritage/detail/312/264
312	記録作成等の措置を講ずべき無形の民俗文化財	栃木県	八雲神社の山あげ祭	風俗慣習	祭礼（信仰）	https://kunishitei.bunka.go.jp/heritage/detail/312/259
312	記録作成等の措置を講ずべき無形の民俗文化財	栃木県	塙の天祭	風俗慣習	祭礼（信仰）	https://kunishitei.bunka.go.jp/heritage/detail/312/263
312	記録作成等の措置を講ずべき無形の民俗文化財	栃木県	奈佐原文楽	民俗芸能	渡来芸・舞台芸	https://kunishitei.bunka.go.jp/heritage/detail/312/260
312	記録作成等の措置を講ずべき無形の民俗文化財	栃木県	栃窪の天念仏	風俗慣習	祭礼（信仰）	https://kunishitei.bunka.go.jp/heritage/detail/312/262
312	記録作成等の措置を講ずべき無形の民俗文化財	栃木県	湯津上のダイモジ（大捻縄）引き	風俗慣習	娯楽・競技	https://kunishitei.bunka.go.jp/heritage/detail/312/265
312	記録作成等の措置を講ずべき無形の民俗文化財	栃木県	生子神社の泣き相撲	風俗慣習	人生・儀礼	https://kunishitei.bunka.go.jp/heritage/detail/312/684
312	記録作成等の措置を講ずべき無形の民俗文化財	栃木県	百村の百堂念仏舞	民俗芸能	風流	https://kunishitei.bunka.go.jp/heritage/detail/312/261
312	記録作成等の措置を講ずべき無形の民俗文化財	栃木県	間々田のジャガマイタ	風俗慣習	年中行事	https://kunishitei.bunka.go.jp/heritage/detail/312/00000877
302	重要無形民俗文化財	群馬県	上州白久保のお茶講	風俗慣習	社会生活（民俗知識）	https://kunishitei.bunka.go.jp/heritage/detail/302/36
302	重要無形民俗文化財	群馬県	安中中宿の燈篭人形	民俗芸能	渡来芸・舞台芸	https://kunishitei.bunka.go.jp/heritage/detail/302/35
302	重要無形民俗文化財	群馬県	樋越神明宮の春鍬祭	風俗慣習	生産・生業	https://kunishitei.bunka.go.jp/heritage/detail/302/745
302	重要無形民俗文化財	群馬県	片品の猿追い祭	風俗慣習	祭礼（信仰）	https://kunishitei.bunka.go.jp/heritage/detail/302/736
312	記録作成等の措置を講ずべき無形の民俗文化財	群馬県	上三原田の歌舞伎舞台の装置・操作	風俗慣習	祭礼（信仰）	https://kunishitei.bunka.go.jp/heritage/detail/312/266
312	記録作成等の措置を講ずべき無形の民俗文化財	群馬県	下長磯の式三番	民俗芸能	渡来芸・舞台芸	https://kunishitei.bunka.go.jp/heritage/detail/312/267
312	記録作成等の措置を講ずべき無形の民俗文化財	群馬県	乙父のおひながゆ	風俗慣習	年中行事	https://kunishitei.bunka.go.jp/heritage/detail/312/667
312	記録作成等の措置を講ずべき無形の民俗文化財	群馬県	五料の水神祭	風俗慣習	年中行事	https://kunishitei.bunka.go.jp/heritage/detail/312/748
312	記録作成等の措置を講ずべき無形の民俗文化財	群馬県	六合入山のネドフミとスゲ細工の技術	民俗技術	生産・生業	https://kunishitei.bunka.go.jp/heritage/detail/312/00000937
312	記録作成等の措置を講ずべき無形の民俗文化財	群馬県	吾妻のお茶講の習俗	風俗慣習	社会生活（民俗知識）	https://kunishitei.bunka.go.jp/heritage/detail/312/270
312	記録作成等の措置を講ずべき無形の民俗文化財	群馬県	大日向の火とぼし	風俗慣習	年中行事	https://kunishitei.bunka.go.jp/heritage/detail/312/00000816
312	記録作成等の措置を講ずべき無形の民俗文化財	群馬県	尻高人形	民俗芸能	渡来芸・舞台芸	https://kunishitei.bunka.go.jp/heritage/detail/312/268
312	記録作成等の措置を講ずべき無形の民俗文化財	群馬県	片品の猿祭	風俗慣習	祭礼（信仰）	https://kunishitei.bunka.go.jp/heritage/detail/312/269
312	記録作成等の措置を講ずべき無形の民俗文化財	群馬県	貫前神社の鹿占習俗	風俗慣習	社会生活（民俗知識）	https://kunishitei.bunka.go.jp/heritage/detail/312/271
302	重要無形民俗文化財	埼玉県	岩槻の古式土俵入り	風俗慣習	人生・儀礼	https://kunishitei.bunka.go.jp/heritage/detail/302/00000796
302	重要無形民俗文化財	埼玉県	川越氷川祭の山車行事	風俗慣習	祭礼（信仰）	https://kunishitei.bunka.go.jp/heritage/detail/302/00000795
302	重要無形民俗文化財	埼玉県	猪俣の百八燈	風俗慣習	年中行事	https://kunishitei.bunka.go.jp/heritage/detail/302/39
302	重要無形民俗文化財	埼玉県	玉敷神社神楽	民俗芸能	神楽	https://kunishitei.bunka.go.jp/heritage/detail/302/00000850
302	重要無形民俗文化財	埼玉県	秩父吉田の龍勢	風俗慣習	娯楽・競技	https://kunishitei.bunka.go.jp/heritage/detail/302/00000949
302	重要無形民俗文化財	埼玉県	秩父祭の屋台行事と神楽	風俗慣習	祭礼（信仰）	https://kunishitei.bunka.go.jp/heritage/detail/302/38
302	重要無形民俗文化財	埼玉県	鴻巣の赤物製作技術	民俗技術	生産・生業	https://kunishitei.bunka.go.jp/heritage/detail/302/00000873
302	重要無形民俗文化財	埼玉県	鷲宮催馬楽神楽	民俗芸能	神楽	https://kunishitei.bunka.go.jp/heritage/detail/302/37
312	記録作成等の措置を講ずべき無形の民俗文化財	埼玉県	中津川の鉄砲堰製作技術	民俗技術	生産・生業	https://kunishitei.bunka.go.jp/heritage/detail/312/00000846
312	記録作成等の措置を講ずべき無形の民俗文化財	埼玉県	坂戸の大宮住吉神楽	民俗芸能	神楽	https://kunishitei.bunka.go.jp/heritage/detail/312/00000911
312	記録作成等の措置を講ずべき無形の民俗文化財	埼玉県	東松山上岡観音の絵馬市の習俗	風俗慣習	祭礼（信仰）	https://kunishitei.bunka.go.jp/heritage/detail/312/669
312	記録作成等の措置を講ずべき無形の民俗文化財	埼玉県	横瀬人形	民俗芸能	渡来芸・舞台芸	https://kunishitei.bunka.go.jp/heritage/detail/312/273
312	記録作成等の措置を講ずべき無形の民俗文化財	埼玉県	河原沢のオヒナゲエ	風俗慣習	年中行事	https://kunishitei.bunka.go.jp/heritage/detail/312/668
312	記録作成等の措置を講ずべき無形の民俗文化財	埼玉県	玉敷神社神楽	民俗芸能	神楽	https://kunishitei.bunka.go.jp/heritage/detail/312/276
312	記録作成等の措置を講ずべき無形の民俗文化財	埼玉県	白久の串人形	民俗芸能	渡来芸・舞台芸	https://kunishitei.bunka.go.jp/heritage/detail/312/275
312	記録作成等の措置を講ずべき無形の民俗文化財	埼玉県	秩父神社神楽	民俗芸能	神楽	https://kunishitei.bunka.go.jp/heritage/detail/312/277
312	記録作成等の措置を講ずべき無形の民俗文化財	埼玉県	脚折の雨乞行事	風俗慣習	年中行事	https://kunishitei.bunka.go.jp/heritage/detail/312/00000802
312	記録作成等の措置を講ずべき無形の民俗文化財	埼玉県	閏戸の式三番	民俗芸能	渡来芸・舞台芸	https://kunishitei.bunka.go.jp/heritage/detail/312/274
312	記録作成等の措置を講ずべき無形の民俗文化財	埼玉県	鷲宮催馬楽神楽	民俗芸能	神楽	https://kunishitei.bunka.go.jp/heritage/detail/312/272
302	重要無形民俗文化財	千葉県	上総掘りの技術	民俗技術	生産・生業	https://kunishitei.bunka.go.jp/heritage/detail/302/00000810
302	重要無形民俗文化財	千葉県	佐原の山車行事	風俗慣習	祭礼（信仰）	https://kunishitei.bunka.go.jp/heritage/detail/302/767
302	重要無形民俗文化財	千葉県	木積の藤箕製作技術	民俗技術	生産・生業	https://kunishitei.bunka.go.jp/heritage/detail/302/00000854
302	重要無形民俗文化財	千葉県	白間津のオオマチ（大祭）行事	風俗慣習	祭礼（信仰）	https://kunishitei.bunka.go.jp/heritage/detail/302/41
302	重要無形民俗文化財	千葉県	茂名の里芋祭	風俗慣習	祭礼（信仰）	https://kunishitei.bunka.go.jp/heritage/detail/302/00000797
302	重要無形民俗文化財	千葉県	鬼来迎	民俗芸能	渡来芸・舞台芸	https://kunishitei.bunka.go.jp/heritage/detail/302/40
312	記録作成等の措置を講ずべき無形の民俗文化財	千葉県	おどり花見	民俗芸能	風流	https://kunishitei.bunka.go.jp/heritage/detail/312/284
312	記録作成等の措置を講ずべき無形の民俗文化財	千葉県	六座念仏の称念仏踊	民俗芸能	風流	https://kunishitei.bunka.go.jp/heritage/detail/312/282
312	記録作成等の措置を講ずべき無形の民俗文化財	千葉県	加茂の三番叟と花踊	民俗芸能	風流	https://kunishitei.bunka.go.jp/heritage/detail/312/280
312	記録作成等の措置を講ずべき無形の民俗文化財	千葉県	南房総地方のミノコオドリ	民俗芸能	風流	https://kunishitei.bunka.go.jp/heritage/detail/312/00000831
312	記録作成等の措置を講ずべき無形の民俗文化財	千葉県	多古のしいかご舞	民俗芸能	渡来芸・舞台芸	https://kunishitei.bunka.go.jp/heritage/detail/312/283
312	記録作成等の措置を講ずべき無形の民俗文化財	千葉県	大芝の七夕馬製作技術	民俗技術	生産・生業	https://kunishitei.bunka.go.jp/heritage/detail/312/00001017
312	記録作成等の措置を講ずべき無形の民俗文化財	千葉県	太田八坂神社のエンヤーホー	民俗芸能	渡来芸・舞台芸	https://kunishitei.bunka.go.jp/heritage/detail/312/707
312	記録作成等の措置を講ずべき無形の民俗文化財	千葉県	房総のお浜降り習俗	風俗慣習	祭礼（信仰）	https://kunishitei.bunka.go.jp/heritage/detail/312/286
312	記録作成等の措置を講ずべき無形の民俗文化財	千葉県	木更津中島の梵天立て	風俗慣習	年中行事	https://kunishitei.bunka.go.jp/heritage/detail/312/285
312	記録作成等の措置を講ずべき無形の民俗文化財	千葉県	洲崎踊	民俗芸能	風流	https://kunishitei.bunka.go.jp/heritage/detail/312/281
312	記録作成等の措置を講ずべき無形の民俗文化財	千葉県	白間津ささら踊	民俗芸能	風流	https://kunishitei.bunka.go.jp/heritage/detail/312/279
312	記録作成等の措置を講ずべき無形の民俗文化財	千葉県	野田の津久舞	民俗芸能	渡来芸・舞台芸	https://kunishitei.bunka.go.jp/heritage/detail/312/706
312	記録作成等の措置を講ずべき無形の民俗文化財	千葉県	鬼来迎	民俗芸能	渡来芸・舞台芸	https://kunishitei.bunka.go.jp/heritage/detail/312/278
302	重要無形民俗文化財	東京都	下平井の鳳凰の舞	民俗芸能	風流	https://kunishitei.bunka.go.jp/heritage/detail/302/00000819
302	重要無形民俗文化財	東京都	八王子車人形	民俗芸能	渡来芸・舞台芸	https://kunishitei.bunka.go.jp/heritage/detail/302/00001055
302	重要無形民俗文化財	東京都	小河内の鹿島踊	民俗芸能	風流	https://kunishitei.bunka.go.jp/heritage/detail/302/43
302	重要無形民俗文化財	東京都	川野車人形	民俗芸能	渡来芸・舞台芸	https://kunishitei.bunka.go.jp/heritage/detail/302/00001056
302	重要無形民俗文化財	東京都	新島の大踊	民俗芸能	風流	https://kunishitei.bunka.go.jp/heritage/detail/302/00000780
302	重要無形民俗文化財	東京都	板橋の田遊び	民俗芸能	田楽	https://kunishitei.bunka.go.jp/heritage/detail/302/42
302	重要無形民俗文化財	東京都	江戸の里神楽	民俗芸能	神楽	https://kunishitei.bunka.go.jp/heritage/detail/302/44
302	重要無形民俗文化財	東京都	神津島のかつお釣り行事	風俗慣習	生産・生業	https://kunishitei.bunka.go.jp/heritage/detail/302/713
312	記録作成等の措置を講ずべき無形の民俗文化財	東京都	三宅島の神事	民俗芸能	その他	https://kunishitei.bunka.go.jp/heritage/detail/312/294
312	記録作成等の措置を講ずべき無形の民俗文化財	東京都	佃の盆踊	民俗芸能	風流	https://kunishitei.bunka.go.jp/heritage/detail/312/708
312	記録作成等の措置を講ずべき無形の民俗文化財	東京都	八丈島の芸能	民俗芸能	風流	https://kunishitei.bunka.go.jp/heritage/detail/312/289
312	記録作成等の措置を講ずべき無形の民俗文化財	東京都	八王子車人形	民俗芸能	渡来芸・舞台芸	https://kunishitei.bunka.go.jp/heritage/detail/312/651
312	記録作成等の措置を講ずべき無形の民俗文化財	東京都	小河内の鹿島踊	民俗芸能	風流	https://kunishitei.bunka.go.jp/heritage/detail/312/287
312	記録作成等の措置を講ずべき無形の民俗文化財	東京都	新島の芸能	民俗芸能	その他	https://kunishitei.bunka.go.jp/heritage/detail/312/292
312	記録作成等の措置を講ずべき無形の民俗文化財	東京都	板橋の田遊び	民俗芸能	田楽	https://kunishitei.bunka.go.jp/heritage/detail/312/288
312	記録作成等の措置を講ずべき無形の民俗文化財	東京都	檜原村の式三番	民俗芸能	渡来芸・舞台芸	https://kunishitei.bunka.go.jp/heritage/detail/312/293
312	記録作成等の措置を講ずべき無形の民俗文化財	東京都	武蔵府中の太鼓講の習俗	風俗慣習	祭礼（信仰）	https://kunishitei.bunka.go.jp/heritage/detail/312/295
312	記録作成等の措置を講ずべき無形の民俗文化財	東京都	江戸の糸あやつり人形	民俗芸能	渡来芸・舞台芸	https://kunishitei.bunka.go.jp/heritage/detail/312/652
312	記録作成等の措置を講ずべき無形の民俗文化財	東京都	江戸の里神楽	民俗芸能	神楽	https://kunishitei.bunka.go.jp/heritage/detail/312/291
312	記録作成等の措置を講ずべき無形の民俗文化財	東京都	浄真寺の二十五菩薩練供養	民俗芸能	渡来芸・舞台芸	https://kunishitei.bunka.go.jp/heritage/detail/312/00000929
312	記録作成等の措置を講ずべき無形の民俗文化財	東京都	浅草神社のびんざさら	民俗芸能	田楽	https://kunishitei.bunka.go.jp/heritage/detail/312/00000918
312	記録作成等の措置を講ずべき無形の民俗文化財	東京都	神津島のかつお釣り行事	風俗慣習	生産・生業	https://kunishitei.bunka.go.jp/heritage/detail/312/296
312	記録作成等の措置を講ずべき無形の民俗文化財	東京都	鳳凰の舞	民俗芸能	風流	https://kunishitei.bunka.go.jp/heritage/detail/312/290
302	重要無形民俗文化財	神奈川県	チャッキラコ	民俗芸能	風流	https://kunishitei.bunka.go.jp/heritage/detail/302/45
302	重要無形民俗文化財	神奈川県	三戸のオショロ流し	風俗慣習	年中行事	https://kunishitei.bunka.go.jp/heritage/detail/302/00000874
302	重要無形民俗文化財	神奈川県	大磯の左義長	風俗慣習	年中行事	https://kunishitei.bunka.go.jp/heritage/detail/302/675
302	重要無形民俗文化財	神奈川県	山北のお峰入り	民俗芸能	風流	https://kunishitei.bunka.go.jp/heritage/detail/302/47
302	重要無形民俗文化財	神奈川県	相模人形芝居	民俗芸能	渡来芸・舞台芸	https://kunishitei.bunka.go.jp/heritage/detail/302/46
302	重要無形民俗文化財	神奈川県	箱根の湯立獅子舞	民俗芸能	神楽	https://kunishitei.bunka.go.jp/heritage/detail/302/00001053
302	重要無形民俗文化財	神奈川県	貴船神社の船祭り	風俗慣習	祭礼（信仰）	https://kunishitei.bunka.go.jp/heritage/detail/302/674
312	記録作成等の措置を講ずべき無形の民俗文化財	神奈川県	お峯入り	民俗芸能	風流	https://kunishitei.bunka.go.jp/heritage/detail/312/300
312	記録作成等の措置を講ずべき無形の民俗文化財	神奈川県	チャッキラコ	民俗芸能	風流	https://kunishitei.bunka.go.jp/heritage/detail/312/297
312	記録作成等の措置を講ずべき無形の民俗文化財	神奈川県	吉浜の鹿島踊	民俗芸能	風流	https://kunishitei.bunka.go.jp/heritage/detail/312/299
312	記録作成等の措置を講ずべき無形の民俗文化財	神奈川県	大山こまの製作技術	民俗技術	生産・生業	https://kunishitei.bunka.go.jp/heritage/detail/312/00001020
312	記録作成等の措置を講ずべき無形の民俗文化財	神奈川県	大磯の七夕行事	風俗慣習	年中行事	https://kunishitei.bunka.go.jp/heritage/detail/312/749
312	記録作成等の措置を講ずべき無形の民俗文化財	神奈川県	横須賀の虎踊	民俗芸能	風流	https://kunishitei.bunka.go.jp/heritage/detail/312/00000789
312	記録作成等の措置を講ずべき無形の民俗文化財	神奈川県	相模人形芝居	民俗芸能	渡来芸・舞台芸	https://kunishitei.bunka.go.jp/heritage/detail/312/298
312	記録作成等の措置を講ずべき無形の民俗文化財	神奈川県	箱根の湯立獅子舞	民俗芸能	神楽	https://kunishitei.bunka.go.jp/heritage/detail/312/301
312	記録作成等の措置を講ずべき無形の民俗文化財	神奈川県	足柄ささら踊	民俗芸能	風流	https://kunishitei.bunka.go.jp/heritage/detail/312/302
302	重要無形民俗文化財	新潟県	佐渡の人形芝居（文弥人形、説経人形、のろま人形）	民俗芸能	渡来芸・舞台芸	https://kunishitei.bunka.go.jp/heritage/detail/302/49
302	重要無形民俗文化財	新潟県	佐渡の車田植	風俗慣習	生産・生業	https://kunishitei.bunka.go.jp/heritage/detail/302/52
302	重要無形民俗文化財	新潟県	大の阪	民俗芸能	風流	https://kunishitei.bunka.go.jp/heritage/detail/302/643
302	重要無形民俗文化財	新潟県	小木のたらい舟製作技術	民俗技術	生産・生業	https://kunishitei.bunka.go.jp/heritage/detail/302/00000821
302	重要無形民俗文化財	新潟県	山北のボタモチ祭り	風俗慣習	祭礼（信仰）	https://kunishitei.bunka.go.jp/heritage/detail/302/714
302	重要無形民俗文化財	新潟県	弥彦神社燈篭おしと舞楽	民俗芸能	渡来芸・舞台芸	https://kunishitei.bunka.go.jp/heritage/detail/302/50
302	重要無形民俗文化財	新潟県	村上祭の屋台行事	風俗慣習	祭礼（信仰）	https://kunishitei.bunka.go.jp/heritage/detail/302/00000950
302	重要無形民俗文化財	新潟県	根知山寺の延年	民俗芸能	延年・おこない	https://kunishitei.bunka.go.jp/heritage/detail/302/54
302	重要無形民俗文化財	新潟県	浦佐毘沙門堂の裸押合	風俗慣習	祭礼（信仰）	https://kunishitei.bunka.go.jp/heritage/detail/302/00000951
302	重要無形民俗文化財	新潟県	牛の角突きの習俗	風俗慣習	娯楽・競技	https://kunishitei.bunka.go.jp/heritage/detail/302/51
302	重要無形民俗文化財	新潟県	糸魚川・能生の舞楽	民俗芸能	渡来芸・舞台芸	https://kunishitei.bunka.go.jp/heritage/detail/302/53
302	重要無形民俗文化財	新潟県	綾子舞	民俗芸能	風流	https://kunishitei.bunka.go.jp/heritage/detail/302/48
302	重要無形民俗文化財	新潟県	青海の竹のからかい	風俗慣習	年中行事	https://kunishitei.bunka.go.jp/heritage/detail/302/55
312	記録作成等の措置を講ずべき無形の民俗文化財	新潟県	ドブネの製作工程	風俗慣習	生産・生業	https://kunishitei.bunka.go.jp/heritage/detail/312/303
312	記録作成等の措置を講ずべき無形の民俗文化財	新潟県	五所神社の御田植神事	民俗芸能	田楽	https://kunishitei.bunka.go.jp/heritage/detail/312/313
312	記録作成等の措置を講ずべき無形の民俗文化財	新潟県	佐渡の人形芝居	民俗芸能	渡来芸・舞台芸	https://kunishitei.bunka.go.jp/heritage/detail/312/306
312	記録作成等の措置を講ずべき無形の民俗文化財	新潟県	大の阪	民俗芸能	風流	https://kunishitei.bunka.go.jp/heritage/detail/312/311
312	記録作成等の措置を講ずべき無形の民俗文化財	新潟県	大須戸能	民俗芸能	渡来芸・舞台芸	https://kunishitei.bunka.go.jp/heritage/detail/312/709
312	記録作成等の措置を講ずべき無形の民俗文化財	新潟県	天津神社舞楽	民俗芸能	渡来芸・舞台芸	https://kunishitei.bunka.go.jp/heritage/detail/312/312
312	記録作成等の措置を講ずべき無形の民俗文化財	新潟県	山北のボタモチ祭	風俗慣習	年中行事	https://kunishitei.bunka.go.jp/heritage/detail/312/315
312	記録作成等の措置を講ずべき無形の民俗文化財	新潟県	弥彦神社の舞楽	民俗芸能	渡来芸・舞台芸	https://kunishitei.bunka.go.jp/heritage/detail/312/307
312	記録作成等の措置を講ずべき無形の民俗文化財	新潟県	根知山寺の延年	民俗芸能	延年・おこない	https://kunishitei.bunka.go.jp/heritage/detail/312/308
312	記録作成等の措置を講ずべき無形の民俗文化財	新潟県	浦佐毘沙門堂の裸押合の習俗	風俗慣習	年中行事	https://kunishitei.bunka.go.jp/heritage/detail/312/771
312	記録作成等の措置を講ずべき無形の民俗文化財	新潟県	白山神社の田遊び神事	民俗芸能	田楽	https://kunishitei.bunka.go.jp/heritage/detail/312/314
312	記録作成等の措置を講ずべき無形の民俗文化財	新潟県	白山神社舞楽	民俗芸能	渡来芸・舞台芸	https://kunishitei.bunka.go.jp/heritage/detail/312/310
312	記録作成等の措置を講ずべき無形の民俗文化財	新潟県	綾子舞	民俗芸能	風流	https://kunishitei.bunka.go.jp/heritage/detail/312/305
312	記録作成等の措置を講ずべき無形の民俗文化財	新潟県	越後のしな布紡織習俗	風俗慣習	生産・生業	https://kunishitei.bunka.go.jp/heritage/detail/312/304
312	記録作成等の措置を講ずべき無形の民俗文化財	新潟県	越後・佐渡のいらくさ紡織習俗	風俗慣習	生産・生業	https://kunishitei.bunka.go.jp/heritage/detail/312/309
302	重要無形民俗文化財	富山県	城端神明宮祭の曳山行事	風俗慣習	祭礼（信仰）	https://kunishitei.bunka.go.jp/heritage/detail/302/746
302	重要無形民俗文化財	富山県	放生津八幡宮祭の曳山・築山行事	風俗慣習	祭礼（信仰）	https://kunishitei.bunka.go.jp/heritage/detail/302/00001004
302	重要無形民俗文化財	富山県	滑川のネブタ流し	風俗慣習	祭礼（信仰）	https://kunishitei.bunka.go.jp/heritage/detail/302/715
302	重要無形民俗文化財	富山県	論田・熊無の藤箕製作技術	民俗技術	生産・生業	https://kunishitei.bunka.go.jp/heritage/detail/302/00000890
302	重要無形民俗文化財	富山県	越中の稚児舞	民俗芸能	渡来芸・舞台芸	https://kunishitei.bunka.go.jp/heritage/detail/302/57
302	重要無形民俗文化財	富山県	越中福岡の菅笠製作技術	民俗技術	衣食住	https://kunishitei.bunka.go.jp/heritage/detail/302/00000855
302	重要無形民俗文化財	富山県	邑町のサイノカミ	風俗慣習	年中行事	https://kunishitei.bunka.go.jp/heritage/detail/302/00000872
302	重要無形民俗文化財	富山県	高岡御車山祭の御車山行事	風俗慣習	祭礼（信仰）	https://kunishitei.bunka.go.jp/heritage/detail/302/56
302	重要無形民俗文化財	富山県	魚津のタテモン行事	風俗慣習	祭礼（信仰）	https://kunishitei.bunka.go.jp/heritage/detail/302/676
312	記録作成等の措置を講ずべき無形の民俗文化財	富山県	オンバサマのお召し替え	風俗慣習	祭礼（信仰）	https://kunishitei.bunka.go.jp/heritage/detail/312/00001040
312	記録作成等の措置を講ずべき無形の民俗文化財	富山県	中陣のニブ流し	風俗慣習	年中行事	https://kunishitei.bunka.go.jp/heritage/detail/312/00000955
312	記録作成等の措置を講ずべき無形の民俗文化財	富山県	五箇山の歌と踊	民俗芸能	その他	https://kunishitei.bunka.go.jp/heritage/detail/312/318
312	記録作成等の措置を講ずべき無形の民俗文化財	富山県	利賀のはつうま行事	風俗慣習	年中行事	https://kunishitei.bunka.go.jp/heritage/detail/312/320
312	記録作成等の措置を講ずべき無形の民俗文化財	富山県	加茂神社の稚児舞	民俗芸能	渡来芸・舞台芸	https://kunishitei.bunka.go.jp/heritage/detail/312/316
312	記録作成等の措置を講ずべき無形の民俗文化財	富山県	尾山の七夕流し	風俗慣習	年中行事	https://kunishitei.bunka.go.jp/heritage/detail/312/00000954
312	記録作成等の措置を講ずべき無形の民俗文化財	富山県	明日の稚児舞	民俗芸能	渡来芸・舞台芸	https://kunishitei.bunka.go.jp/heritage/detail/312/317
312	記録作成等の措置を講ずべき無形の民俗文化財	富山県	越中の田の神行事	風俗慣習	年中行事	https://kunishitei.bunka.go.jp/heritage/detail/312/321
312	記録作成等の措置を講ずべき無形の民俗文化財	富山県	魚津浦のタテモン行事	風俗慣習	祭礼（信仰）	https://kunishitei.bunka.go.jp/heritage/detail/312/319
302	重要無形民俗文化財	石川県	奥能登のあえのこと	風俗慣習	生産・生業	https://kunishitei.bunka.go.jp/heritage/detail/302/58
302	重要無形民俗文化財	石川県	尾口のでくまわし	民俗芸能	渡来芸・舞台芸	https://kunishitei.bunka.go.jp/heritage/detail/302/59
302	重要無形民俗文化財	石川県	気多の鵜祭の習俗	風俗慣習	祭礼（信仰）	https://kunishitei.bunka.go.jp/heritage/detail/302/737
302	重要無形民俗文化財	石川県	熊甲二十日祭の枠旗行事	風俗慣習	祭礼（信仰）	https://kunishitei.bunka.go.jp/heritage/detail/302/61
302	重要無形民俗文化財	石川県	能登のアマメハギ	風俗慣習	年中行事	https://kunishitei.bunka.go.jp/heritage/detail/302/60
302	重要無形民俗文化財	石川県	能登の揚浜式製塩の技術	民俗技術	生産・生業	https://kunishitei.bunka.go.jp/heritage/detail/302/00000843
302	重要無形民俗文化財	石川県	輪島の海女漁の技術	民俗技術	生産・生業	https://kunishitei.bunka.go.jp/heritage/detail/302/00000952
302	重要無形民俗文化財	石川県	青柏祭の曳山行事	風俗慣習	祭礼（信仰）	https://kunishitei.bunka.go.jp/heritage/detail/302/62
312	記録作成等の措置を講ずべき無形の民俗文化財	石川県	七尾の酒造習俗	風俗慣習	生産・生業	https://kunishitei.bunka.go.jp/heritage/detail/312/325
312	記録作成等の措置を講ずべき無形の民俗文化財	石川県	加賀万才	民俗芸能	語り物・祝福芸	https://kunishitei.bunka.go.jp/heritage/detail/312/324
312	記録作成等の措置を講ずべき無形の民俗文化財	石川県	大聖寺のゴンガン	風俗慣習	年中行事	https://kunishitei.bunka.go.jp/heritage/detail/312/00000825
312	記録作成等の措置を講ずべき無形の民俗文化財	石川県	尾口のでくまわし	民俗芸能	渡来芸・舞台芸	https://kunishitei.bunka.go.jp/heritage/detail/312/322
312	記録作成等の措置を講ずべき無形の民俗文化財	石川県	白峰のかんこ踊	民俗芸能	風流	https://kunishitei.bunka.go.jp/heritage/detail/312/323
312	記録作成等の措置を講ずべき無形の民俗文化財	石川県	能登のキリコ祭り	風俗慣習	祭礼（信仰）	https://kunishitei.bunka.go.jp/heritage/detail/312/685
